date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES
2016-04-21,162.45958308576002,42.358831369113,58.131844294536,102.12,111.06258590948,34.97911306432281,96.37,2.62,156.70908077555,10.345600592958
2016-04-22,162.45958308576002,42.551898057213,58.17920607088801,101.83,110.54840727101002,34.442349180982816,94.79,3.99,157.97567870456,10.410784395074
2016-04-25,162.18987667485,42.484324716378005,57.75295008371899,102.3,110.69392952718,34.710731122652824,95.8,3.45,156.96838428858,10.243168903918999
2016-04-26,160.07075487485,42.358831369113,57.715060662637995,102.03,111.18870519816002,34.998993208150225,96.15,3.66,157.85600016008001,10.438720310266
2016-04-27,161.59266962211998,42.310564697088,57.497196491418,102.05,112.03273428395,34.16402716739912,95.64,3.73,158.84334815199,10.597023829691
2016-04-28,160.86060936394,39.018777664985,57.970814254939,99.94,110.91706365331001,33.69684378745505,93.64,3.61,155.45245605858,10.457344253728
2016-04-29,161.22663949303,37.551470835426,57.781367149531,97.14,109.5491544453,34.26342788653616,94.22,3.55,155.68183993549,10.494960599965
2016-05-02,162.15134718758,37.503204163401,58.19815078142901,99.26,110.98497403952,34.3727686775869,94.9,3.74,155.04355436497,10.626617811792
2016-05-03,161.7949494303,37.213604131251,58.510738505352,98.9,109.91781082760001,33.90558529764283,93.66,3.6,155.59208102713,10.466748340287
2016-05-04,161.01472731303002,36.779204083027004,58.21709549196999,94.89,110.16034792122,34.07456652017579,92.94,3.6,155.42253642246,10.494960599965
2016-05-05,161.60230199394,37.165337459225995,59.050662755766,94.77,110.67452655969,34.700791050739106,93.5,3.66,148.34155587446998,10.410323820933
2016-05-06,162.68112763758,36.653710735762,59.211692795363,94.94,112.10064467016001,37.64305233719536,94.3,3.68,150.11678761749,10.419727907492
2016-05-09,162.3247298803,36.663364070167,60.338903072543005,96.41,112.0230328002,36.92736715940871,94.61,3.65,151.12408203347,10.494960599965
2016-05-10,164.00076257666998,36.779204083027004,60.376792493624,96.75,113.44915091068,36.19180183779464,96.52,3.64,151.88204614847,10.767679110179
2016-05-11,163.52877635758,36.692324073382004,59.391667545501,96.1,112.51780847118,36.887606871753896,96.1,3.65,147.73318994006002,10.64542598491
2016-05-12,163.89480648667,36.682670738976995,59.192748084822,94.27,112.88646485347999,37.68281262485018,95.96,3.59,149.59818059143998,10.598405552115
2016-05-13,162.13208244394,36.296537362777,58.728602676571995,94.08,111.99392834896999,38.06053535757092,95.97,3.67,145.17007444593,10.494960599965
2016-05-16,163.31686417758002,36.924004099101,59.154858663740995,96.42,113.65288206931999,39.153943268078315,97.23,3.79,147.74316315209998,10.447940167169
2016-05-17,161.64083148121,36.402724041232,57.070940504249,94.13,112.75064408106,37.891554135037964,95.93,3.79,143.6940390641,10.363303388137
2016-05-18,161.75641994303,36.441337378852,57.269859964927996,95.06,113.0416885934,38.23945665201758,96.7,3.84,143.42476233903,10.090584877923
2016-05-19,160.0983245222,35.949017324197,56.152122043019,95.36,112.56631588991002,37.57347183379944,95.88,3.77,143.15548561397,10.099988964482
2016-05-20,160.00135987771003,36.296537362777,56.540488609106,97.28,112.99318117468,37.30508989212945,96.88,3.87,145.9978510452,10.241050262869
2016-05-23,161.06797096713,36.074510671462,56.17106675356,96.99,112.71183814608,37.50389133040351,96.62,4.04,145.47924401915,10.099988964482
2016-05-24,163.51148000835,36.663364070167,57.497196491418,99.62,115.56407436702,38.78616060727128,99.63,4.2,148.93994859683997,10.259858435987
2016-05-25,164.83019917346002,37.339097478516,57.98975896548,98.94,115.01108979358,38.71658010387536,99.61,4.18,153.11872444136003,10.316282955342
2016-05-26,163.78298101293,37.541817501021,58.633879123868,98.8,114.87526902115,38.860711146624055,99.37,4.35,156.2403398097,10.241050262869
2016-05-27,163.76358808403,37.937604211626,59.401139900771,99.74,115.38944765962,39.1042429085098,100.14,4.6,155.89127738832,10.447940167169
2016-05-31,163.21088961042,38.256164246991,59.609531716721,99.31,115.41855211084999,39.02472233320015,99.47,4.57,153.42789401458,10.429131994051
2016-06-01,163.56965879505,38.130670899726,59.514808164015996,101.58,115.45735804583,38.41837794646425,100.04,4.43,152.92923341261002,10.288070695664
2016-06-02,162.93938860584,38.159630902941,61.65556045513001,101.87,115.68049217196001,38.458138234119055,100.17,4.24,151.74242117991002,10.194029830073001
2016-06-03,163.26906839712,37.821764198766,61.570309257695996,101.81,115.35064172463998,37.58341190571315,98.7,4.16,150.30627864623997,10.551385119319
2016-06-06,164.9174673535,37.812110864361,59.505335808746004,101.89,116.02974558677,37.53371154614463,99.12,4.47,149.83753768038,10.711254590824
2016-06-07,165.72227390279,37.580430838641,59.770561756317996,104.31,116.07825300549,37.901494206951654,98.52,4.51,151.30359985018,10.824103629533
2016-06-08,166.2167935897,37.561124169831,58.472849084271004,104.37,115.75810404191999,37.891554135037964,98.68,4.46,153.10875122931998,10.748870937060001
2016-06-09,164.96594967575,37.522510832211,57.54455826776999,104.31,115.87452184686,38.309037155413506,98.07,4.52,156.36001835417,10.75827502362
2016-06-10,163.44360475721,37.068804115176,57.781367149531,102.53,114.73944824872,37.54365161805834,97.09,4.32,152.61009062735002,10.532576946201
2016-06-13,162.05701034096,36.547524057307,56.767825135596,101.77,113.5849716831,37.404490611266496,96.96,4.4,152.14134966148998,10.504364686524001
2016-06-14,162.52244063452,36.354457369207,56.73940806978501,102.03,114.56482154132,38.17981622053536,96.98,4.39,152.22113535781,10.457344253728
2016-06-15,162.70667345906,36.132430677891996,57.213025833306,103.09,113.94392658166001,38.10029564522573,97.02,4.42,153.28826904603,10.400919734373
2016-06-16,164.77202038676,36.200004018727,57.686643596826,100.72,114.76855269996,38.796100679184974,97.19,4.75,153.58758225036001,10.589001465556
2016-06-17,163.81207040628001,36.093817340272004,56.843603977758995,99.23,114.06034438658999,37.85179384738314,95.58,5.26,154.19618576584,10.918144495123999
2016-06-20,166.03256076517,36.441337378852,56.938327530464,101.72,115.49616398081001,38.458138234119055,97.99,5.1,155.22382776738002,11.143842572543
2016-06-21,166.16831126746,36.422030710042,56.815186911948004,101.76,115.86482036311001,38.42831801837794,99.72,5.45,154.08643759091999,11.294307957489
2016-06-22,166.03256076517,37.397017484946,57.203553478035005,101.7,115.47676101331999,38.09035557331203,94.01,5.02,152.80936791909,11.275499784371
2016-06-23,168.82514252656,38.256164246991,58.075010162912996,104.25,115.36034320838999,38.68675988813424,96.21,5.21,154.57531582466,11.378944736521001
2016-06-24,163.98660676637,36.595790729332,56.701518648703,100.37,108.12303633483,36.75838593687575,92.2,4.88,154.1662544454,11.181458918778999
2016-06-27,162.11518912764998,35.669070626452,55.583780726794004,101.23,106.02751584597,35.93335996803835,90.85,4.72,153.42794854138,10.730062763942
2016-06-28,164.44234059548,36.257924025156996,56.824659267219,105.09,107.25960428155001,36.95718737514982,92.46,5.12,156.62062272094,11.087418053188
2016-06-29,166.3137582342,37.232910800061,58.548627926434,108.16,108.42378233091999,37.792153415900934,94.39,5.13,160.64139676582,11.313116130607
2016-06-30,169.80448543594,37.947257546031,58.643351479138005,109.29,109.90810934385999,39.392504994007204,95.79,5.14,161.25997738811,11.736300025767
2016-07-01,170.21173694281,38.169284237346,59.401139900771,110.17,110.13124346998998,39.37262485017979,95.32,5.07,163.95379622711002,11.59523872738
2016-07-05,170.29900512285,38.072750893295996,58.652823834409,109.83,109.72378115271,39.909388733519776,94.73,4.96,160.82098468842,11.472985602112
2016-07-06,169.84327129373997,39.41456437559,60.026315348619,111.44,110.13124346998998,40.2672313224131,95.18,5.04,161.08038946551,11.501197861789
2016-07-07,169.56207382471,39.926191099054996,60.083149480241005,113.53,109.33572180291999,40.14795045944866,95.14,5.02,160.76112204755,11.378944736521001
2016-07-08,171.7437783258,40.437817822519,60.774631414982004,114.15,111.67377938538999,41.04255693168199,96.79,5.1,164.47260578128999,11.585834640821
2016-07-11,172.60676366178,40.659844513834,60.95460616511999,115.94,112.01333131646001,41.94710347582901,97.14,5.01,163.3152613912,11.802128631681
2016-07-12,173.72185707345002,40.997711218009,62.043927021217,117.76,113.02228562591002,42.40434678385937,97.54,5.14,163.17558189584,11.736300025767
2016-07-13,173.7703393957,40.766031192289,61.892369336891,117.505,113.34243458949,41.857642828605684,97.34,5.09,162.53704705993,11.877361324152998
2016-07-14,175.40904188763,41.067138403859,60.79346205362,117.78,113.28422568702,41.599200958849394,97.7,5.17,164.58235395621,11.773916372002999
2016-07-15,175.89386511009,40.892301958431,60.506790588419,117.14,111.65437641791,41.94710347582901,97.83,5.14,164.2132010042,11.877361324152998
2016-07-18,175.61266764106003,40.882588822574,60.736127760580004,117.47,110.73273546216002,41.88746304434679,97.79,5.51,164.02363597478998,11.820936804798999
2016-07-19,175.7387216789,40.600907882718,60.506790588419,116.59,109.98572121381001,41.27117858569717,97.79,5.41,163.32523849801,11.764512285443999
2016-07-20,175.91325803899,41.426524430572,60.592792027979,118.24,112.00362983271002,41.13201757890532,98.4,5.41,163.37512403206998,11.811532718239999
2016-07-21,174.78846816286998,41.805336729000004,61.051466372301,116.01,109.0058713556,41.02267678785458,96.34,5.22,163.71434566365,11.839744977916999
2016-07-22,174.96300452296,41.931607495142,60.975020648247,116.25,109.49094554283,41.19165801038753,98.06,5.84,165.649904385,11.896169497272
2016-07-25,174.17759090257,42.164722755713,61.462362139089,114.62,109.69467670146999,42.14590491410308,97.32,6.7,166.28843922091002,11.91497767039
2016-07-26,172.26738740606004,42.349272336998,61.586586440676,114.27,110.84915326709,41.31093887335199,97.91,6.98,165.84944652122,11.858553151034998
2016-07-27,172.85887173746997,42.417264287998,62.016593638478,115.97,110.31557166113001,40.644954055133844,97.93,6.85,164.35288049956,11.632855073617
2016-07-28,172.57767426843998,43.174888884852,61.844590759357004,115.03,108.73422981075001,40.02866959648423,98.44,6.82,169.95003742058998,11.623450987058
2016-07-29,172.94613991750998,43.466282960565,63.287503800869,117.97,109.44243812411,39.91932880543348,97.86,6.86,169.47113629366,11.718336301238
2016-08-01,172.87826466636002,43.990792296849,63.965959601844,119.5,109.51034851032,39.82986815821016,97.72,6.64,168.11424976735,11.547542735713
2016-08-02,172.94613991750998,43.777103307993,63.813068153737,118.91,109.4618410916,39.51178585697164,96.05,6.26,166.22857658005,11.557031267131
2016-08-03,172.96553284641,43.660545677707994,63.612398128096,118.58,110.21855682369,40.13801038753496,96.67,6.3,168.26390636952,11.765778958328
2016-08-04,172.41283437279998,43.524561775708,63.163279499282,121.41,110.31557166113001,40.58531362365162,97.09,6.47,169.79040371162,11.775267489746001
2016-08-05,173.14976567093998,43.961652889278,63.583730981576004,120.25,111.17900371441002,40.316931681981636,99.04,6.61,170.09969402276002,11.604473924221999
2016-08-08,173.15946213539,43.728537628707,63.392616671442006,120.26,110.2864672099,40.36663204155014,98.49,6.68,168.49337982616998,11.557031267131
2016-08-09,172.97522931086002,43.78681644385,63.793956722724,123.33,109.51034851032,41.00279664402717,98.87,6.6,166.11882840511998,11.452657421533
2016-08-10,173.39217728218003,43.524561775708,63.478618111003,123.46,109.84019895764,40.853695565321615,100.62,6.49,166.26848500728997,11.557031267131
2016-08-11,175.50600653211998,43.757677036279,63.975515317351,124.09,110.00512418129999,41.06243707550939,101.67,6.58,166.32834764816002,11.61396245564
2016-08-12,174.79816462731998,43.747963900422,64.20485248951199,123.69,109.65587076649,40.89345585297643,101.04,6.73,165.61997306457,11.594985392804
2016-08-15,175.07936209635,43.85480839485,64.39596679964599,123.39,110.20885533994,41.23141829804235,100.93,6.95,167.37594386333,11.471634484368998
2016-08-16,173.80912525349999,43.631406270136004,63.774845291709994,122.46,109.60736334777,39.074422692768685,100.6,6.78,160.03279325033998,11.386237701607001
2016-08-17,175.48661360321998,43.398291009566,63.860846731271,121.76,109.55885592905001,39.64100679184978,99.7,6.68,157.68817314973,11.651916581312001
2016-08-18,174.81342872867,43.087470662138,63.80351243823001,121.52,108.99616987185,39.78016779864164,100.67,7.04,157.06959252744,11.860664272507998
2016-08-19,175.23294973744999,42.970913031853,64.118851049951,121.43,109.67527373398,39.74040751098681,100.32,7.62,157.67819604292,11.594985392804
2016-08-22,174.70610940084,42.902921080853,64.032849610391,120.67,110.36407907986,39.879568517778665,100.24,7.58,158.1072116358,11.66140511273
2016-08-23,175.38905057793,42.640666412711,63.230169507827995,121.07,112.03273428395,40.39645225729125,101.14,7.67,157.57842497481002,11.557031267131
2016-08-24,175.03782368685,41.931607495142,62.169485086585,117.4,111.14989926318,40.42627247303236,101.14,7.43,159.99288482309998,11.462145952951
2016-08-25,175.20368082986,41.611074011858,61.844590759357004,116.94,111.60586899918002,40.74435477427088,101.69,7.465,159.8132969005,11.490611547205
2016-08-26,175.03782368685,41.747057913857,61.739477888783,118.76,111.7610927391,40.803995205753104,102.06,7.67,156.47096611876998,11.405214764442999
2016-08-29,176.10126066259997,42.009312581999005,61.643920733716,120.71,111.42154080803002,41.04255693168199,102.3,7.59,157.30904309091002,11.528565672876999
2016-08-30,175.75979007406002,41.601360876,61.309470690981996,119.34,111.90661499527,41.33081901717939,102.0,7.49,156.30135530298,11.405214764442999
2016-08-31,174.87196654385,40.814596871575,61.252136397941996,117.94,111.5670630642,41.12207750699161,102.31,7.4,157.01970699338003,11.452657421533
2016-09-01,175.59393293105,41.086564675574,61.185246389395,117.63,111.62527196667,41.89740311626049,102.9,7.35,158.39654773331998,11.395726233025
2016-09-02,176.40370604102,40.882588822574,61.271247828955005,117.43,112.20736099135,42.54350779065122,103.57,7.51,158.20698270391,11.604473924221999
2016-09-06,176.06223545248002,40.950580773573996,61.739477888783,117.98,111.91631647901,43.24925289652417,103.5,7.34,159.77338847325,12.18327434072
2016-09-07,175.36953797286998,40.698039241289,62.083483647025005,119.04,111.68348086914,43.120031961646035,103.0,6.84,161.50940505839,12.363556437662
2016-09-08,175.71100856141004,40.649473562004,61.213913535915005,119.87,108.94766245313,43.040511386336405,101.88,6.225,158.50629590824,12.287648186318
2016-09-09,171.35969763312,39.833570150006,60.54501345044599,116.37,107.09467905788999,42.036564123052344,99.38,5.9,152.60982578287,11.699359238402
2016-09-12,173.75974805545,40.231808720148,61.23302496692799,119.34,109.39393070538999,43.19955253695565,100.32,5.94,153.01888716213,11.946061055269999
2016-09-13,171.77921864191,39.474184123293,60.525902019433005,117.38,107.23049983032,43.14985217738713,98.77,5.74,150.83390077049,11.75629042691
2016-09-14,171.34018502806,39.639307432864,60.525902019433005,118.52,106.52229151694999,43.39835397522973,98.79,6.04,150.37495385718,11.689870706984
2016-09-15,172.28654637345002,39.940414644435,60.535457734939,123.17,107.41482802146999,44.322780663204156,99.62,6.02,148.5990288448,11.908106929598
2016-09-16,170.7938320864,40.668899833718,60.459012010886,124.93,106.59990338691,44.15379944067121,98.93,6.05,147.77092897948,11.89861839818
2016-09-19,172.41337830633998,40.484350252432996,60.115006252644996,125.1,107.20139537908001,43.855597283260096,99.68,6.16,148.10017350424,12.050434900868002
2016-09-20,173.27193292896,40.387218893862,60.468567726392,125.1,107.39542505398,43.8655373551738,100.62,6.17,145.55601126741,12.126343152212
2016-09-21,175.21343713238997,40.717465513003,61.252136397941996,126.9,108.36557342844999,44.402301238513786,107.78,6.29,146.05486660796998,12.429976157588
2016-09-22,175.46710099816002,41.008859588717,62.188596517598,126.37,110.26706424241002,44.243260087894534,107.92,6.37,148.86956437216003,12.515372940350002
2016-09-23,173.06705057584,40.979720181145,62.093039362531,123.53,109.71407966896,44.09415900918898,107.47,6.55,148.95939515187,12.581792660276001
2016-09-26,171.66214301155,40.484350252432996,61.223469251422,126.72,110.33497462861999,43.71643627646824,107.26,6.32,149.81777815797,12.448953220423999
2016-09-27,172.00361360008998,41.115704083145,61.701255026757,129.19,112.66333072736,43.945057930483415,109.7,6.54,150.7260671528,12.410999094751999
2016-09-28,173.26217662643,41.076851539716,61.366804984022,129.89,113.16780788208,43.895357570914896,109.49,6.59,148.71984640598,12.477418814678
2016-09-29,171.09627746482,40.251234991862,60.029004813084,128.42,118.00884827068998,43.945057930483415,107.8,6.67,146.46409571553002,12.240205529228001
2016-09-30,171.93531948237998,41.076851539716,60.267897700752,128.58,118.52302690916001,44.034518577706756,108.54,6.91,148.83962077892,12.192762872138
2016-10-03,170.77431948134,41.329393072001,60.420789148858994,127.8,117.25213253860001,43.83571713943269,108.45,6.95,146.66371967043,11.832198678254
2016-10-04,167.49620183133,40.892301958431,60.201007692205,127.37,114.71034379748998,43.8655373551738,108.39,6.97,146.26447176062,11.338795044517
2016-10-05,168.18889931094,41.513942653286,60.573680596966,127.45,114.68123934626001,44.263140231721934,108.8,6.78,148.64997802176,11.253398261754999
2016-10-06,167.45717662121,41.737344778,60.038560528591006,128.5,114.98198534234,43.72637634838195,108.56,6.96,148.43039167136,11.063627633394999
2016-10-07,167.15473124279,41.737344778,60.134117683658,128.47,112.53721143866998,43.65679584498602,108.64,6.75,147.85148220213,10.997207913469
2016-10-10,166.96936149472,42.252140978427,60.497234872913,131.74,113.95362806540001,43.52757491010787,109.24,6.84,147.78161381791,11.073116164813001
2016-10-11,165.54494132537,39.979267187863,59.618109046296,127.58,113.47825536191002,42.642908509788256,107.37,6.5,146.48405811102,10.930788193543
2016-10-12,165.58396653549,40.05697227472,59.035210400388,127.34,114.10885180532,43.0703316020775,108.05,6.62,147.68180184046003,11.073116164813001
2016-10-13,165.87665561139,40.05697227472,58.977342198721,127.71,114.58422450881001,42.901350379544546,108.01,6.49,146.50402050651002,11.130047353320998
2016-10-14,166.17910098981,39.871251807853,58.032161571497,127.06,114.72004528123001,43.42817419097084,107.84,6.75,146.36428373807,10.978230850632999
2016-10-17,166.06202535945,39.675756579573005,58.003227470663006,127.95,113.36183755696999,43.26913304035158,107.49,6.67,143.00062009788,11.111070290485001
2016-10-18,165.80836149368,40.242692741587,59.363130209833,129.07,114.02153845161999,43.91523771474232,108.42,6.73,142.72114656101002,11.262886793173001
2016-10-19,165.76933628356002,39.108820417558,59.247393806499005,127.87,114.50661263885,43.52757491010787,108.39,6.77,141.96257553236,11.500100078623
2016-10-20,165.72055477091,39.822378000783,59.565668915665995,125.27,113.75186095478998,44.054398721534156,109.03,6.96,141.03432414205,11.433680358697
2016-10-21,165.36932787984,39.587783726846,58.813382293998,124.85,113.30097033834,44.273080303635645,109.03,6.52,141.6631396,11.405214764442999
2016-10-24,167.09619342761002,39.49981087412,58.948408097887004,125.61,113.50681170671999,45.19750699161007,110.81,7.005,140.83470018714,11.433680358697
2016-10-25,162.1790169526,39.284766123010996,59.363130209833,121.97,112.98730730081002,44.789964043148224,109.03,7.5,143.53960477613,11.405214764442999
2016-10-26,162.45219342343,39.059946610488,58.851961095109,111.53,113.16374275941999,44.17367958449861,107.97,7.29,143.68932274231,11.386237701607001
2016-10-27,161.7204707337,39.382513737151,59.276327907332,103.32,113.17354472933998,43.45799440671195,107.07,7.11,138.95823501101,11.215444136082999
2016-10-28,161.73022703623002,38.649406631099,55.553473600103,105.13,113.37938609771999,43.06039153016381,107.6,7.2,139.93639239005,11.158512947575
2016-10-31,161.27168081733,38.356163788678,53.798138149544,104.99,113.93809838331998,42.91129045145826,107.51,7.23,139.81661801711002,11.273450419997001
2016-11-01,160.2472690517,38.170443321811,54.44433306815699,105.75,113.84007868409999,42.344706352377145,106.87,7.09,139.52716328249,11.158512947575
2016-11-02,161.69120182611,37.82832667232,54.77225287760199,104.17,116.26116525504,42.344706352377145,105.89,6.76,137.88026565451,10.976528616241
2016-11-03,162.76439510438,37.515534307071,53.904229852600004,102.51,114.63403824785,43.110091889732324,107.17,6.7,138.58893069443002,11.254294174593001
2016-11-04,162.42292451584,38.209542367467,54.048900356767,104.7,114.90849340568998,41.45009988014383,106.2,6.56,135.93393209416,11.599106591857
2016-11-07,165.60347914055,38.962198996348,56.816929336495,107.34,117.59423316455,40.84375549340792,108.66,6.96,137.28139378978997,11.886450272911
2016-11-08,166.86204216688998,38.932874712106,56.720482333717,107.91,117.43740164578999,40.76423491809828,108.39,7.0,137.41114936048,11.905606518313999
2016-11-09,166.23763880498998,39.167468986043,60.414402540112,106.02,114.88888946584,39.909388733519776,107.86,6.94,140.06614796073998,11.503325364839
2016-11-10,170.03284048907,39.695306102401,61.726081777893,107.25,117.94710408177001,38.46807830603277,104.08,6.295,145.54582552295,10.986106738943
2016-11-11,170.81334469146003,39.235892315941,60.858058752891,110.01,116.81987754065001,39.173823411905715,103.68,6.685,144.74732970332,10.784966162205999
2016-11-14,168.69622704249,38.317064743022,60.73267764928001,110.01,114.92809734553002,37.54365161805834,102.42,6.79,142.6313157813,10.746653671398999
2016-11-15,169.99381527895,38.913325189278005,60.636230646502,111.59,113.69304913524999,38.299097083499795,103.66,6.97,164.02102254963,11.053153597856
2016-11-16,168.90110939562,39.050171849074005,59.353485509555,111.55,114.99671113498998,38.73646024770276,104.08,7.67,162.673560854,10.871169266522
2016-11-17,169.64737323575,39.480261351292,59.507800714,113.6,116.02591797688999,39.70064722333201,105.81,8.46,166.00728090096,10.947794248136
2016-11-18,169.83393919578,38.94264947352,58.369726081219994,113.41,116.08472979643,38.15993607670796,105.02,8.71,162.26433174643998,10.919059880031
2016-11-21,168.41996560396,38.864451382207996,58.273279078442,115.81,117.30997603678999,38.19969636436277,105.65,8.94,166.58619037019,11.062731720557
2016-11-22,168.80291678508001,37.241840987478,56.83621873705,111.02,117.11393663833,36.94724730323612,105.21,8.69,169.96981640587,10.928638002732
2016-11-23,169.13677166092,38.102019991913,58.041806271774995,112.85,117.44720361571001,37.03670795045945,104.21,8.8,170.71840623677,10.86159114382
2016-11-25,170.35436003166,38.277965697365,58.360081380942,113.67,118.34898484861,36.996947662804644,105.02,8.77,170.53874467735,11.139356702172
2016-11-28,169.38225318728,37.867425717976,57.34738785177301,112.22,118.36858878846,37.146048741510185,104.5,8.83,170.44891389764,11.436278505927
2016-11-29,169.64737323575,37.857650956562,59.401709010944,112.09,118.54502424706999,37.722572912505,104.95,8.93,169.48073771634,11.378809769716
2016-11-30,168.63598934715,37.212516703235,58.639777688998,112.24,117.06492678872,36.390603276068724,102.81,8.91,169.40088813438,10.966950493539999
2016-12-01,169.50990358099,36.753102916776,57.058046843438994,107.39,115.32997811237,35.36677586895725,99.51,8.39,170.4389326999,10.564669340065
