date,adj_close,open,close
2016-01-04,140.40021840751,148.05,146.82
2016-01-05,141.01223407146,146.82,147.46
2016-01-06,138.17209888095,145.59,144.49
2016-01-07,134.80601272924,142.52,140.97
2016-01-08,134.34700098127,141.36,140.49
2016-01-11,134.31831274703,140.97,140.46
2016-01-12,134.70082253699,141.36,140.86
2016-01-13,132.65439516067,140.89,138.72
2016-01-14,135.00683036897,139.74,141.18
2016-01-15,132.62570692642,138.3,138.69
2016-01-19,132.33882458395,140.1,138.39
2016-01-20,130.97135208481,136.95,136.96
2016-01-21,131.73637166475,136.96,137.76
2016-01-22,133.4194147406,140.14,139.52
2016-01-25,131.55467951451,138.96,137.57
2016-01-26,138.44941847867,141.79,144.78
2016-01-27,139.18574982436,144.95,145.55
2016-01-28,140.87835564497,146.16,147.32
2016-01-29,144.39744571267,148.24,151.0
2016-02-01,142.2267026546,149.33,148.73
2016-02-02,141.40430660617,147.59,147.87
2016-02-03,145.85098291454,149.36,152.52
2016-02-04,146.73075543147,152.42,153.44
2016-02-05,146.75944366571,153.2,153.47
2016-02-08,147.17064168993,151.63,153.9
2016-02-09,147.97391224886,152.95,154.74
2016-02-10,146.84550836846,154.43,152.45
2016-02-11,145.13094618482,149.91,150.67
2016-02-12,148.29999651301,151.51,153.96
2016-02-16,149.81227888846,155.0,155.53
2016-02-17,150.86220741665,156.0,156.62
2016-02-18,151.01632536574,156.35,156.78
2016-02-19,150.69845709574,157.0,156.45
2016-02-22,151.90250357301,157.5,157.7
2016-02-23,150.42875068483,157.63,156.17
2016-02-24,151.44014972574,154.84,157.22
2016-02-25,153.14507953756,157.54,158.99
2016-02-26,152.45154876665,159.15,158.27
2016-02-29,151.1030167121,158.01,156.87
2016-03-01,153.72302184665,158.75,159.59
2016-03-02,153.54963915392,158.88,159.41
2016-03-03,153.52074203847,159.41,159.38
2016-03-04,154.18537569393,159.46,160.07
2016-03-07,154.66699428484,159.98,160.57
2016-03-08,154.31059652756,159.4,160.2
2016-03-09,154.20464043756,160.5,160.09
2016-03-10,154.0119930012,160.77,159.89
2016-03-11,155.92883499302,161.14,161.88
2016-03-14,155.86140839029,161.61,161.81
2016-03-15,156.43935069938,160.16,162.41
2016-03-16,156.90170454666,161.96,162.89
2016-03-17,157.73008852302,163.16,163.75
2016-03-18,159.2520032703,164.15,165.33
2016-03-21,158.78001705121,165.05,164.84
2016-03-22,158.84744365393,164.5,164.91
2016-03-23,158.23097185757,164.6,164.27
2016-03-24,158.41398692212,163.68,164.46
2016-03-28,160.16707859303,164.93,166.28
2016-03-29,158.34656031939,164.93,164.39
2016-03-30,160.61980006848,165.37,166.75
2016-03-31,160.50421160666,166.75,166.63
2016-04-01,161.3711250703,165.63,167.53
2016-04-04,160.28266705485,167.11,166.4
2016-04-05,159.71435711757,165.18,165.81
2016-04-06,160.67759429939,165.34,166.81
2016-04-07,161.01472731303,165.88,167.16
2016-04-08,160.50421160666,167.71,166.63
2016-04-11,160.46568211939,167.12,166.59
2016-04-12,161.85274366121,167.01,168.03
2016-04-13,162.39215648303,168.47,168.59
2016-04-14,161.97796449485,169.0,168.16
2016-04-15,162.57517154758,168.32,168.78
2016-04-18,163.31686417758,168.47,169.55
2016-04-19,163.41318789576,169.92,169.65
2016-04-20,162.72928949667,170.14,168.94
2016-04-21,162.45958308576,168.97,168.66
2016-04-22,162.45958308576,169.09,168.66
2016-04-25,162.18987667485,168.0,168.38
2016-04-26,160.07075487485,167.5,166.18
2016-04-27,161.59266962212,166.99,167.76
2016-04-28,160.86060936394,166.85,167.0
2016-04-29,161.22663949303,166.98,167.38
2016-05-02,162.15134718758,167.3,168.34
2016-05-03,161.7949494303,167.39,167.97
2016-05-04,161.01472731303,166.37,167.16
2016-05-05,161.60230199394,167.46,167.77
2016-05-06,162.68112763758,167.84,168.89
2016-05-09,162.3247298803,168.59,168.52
2016-05-10,164.00076257667,169.23,170.26
2016-05-11,163.52877635758,170.2,169.77
2016-05-12,163.89480648667,169.86,170.15
2016-05-13,162.13208244394,170.05,168.32
2016-05-16,163.31686417758,168.5,169.55
2016-05-17,161.64083148121,169.57,167.81
2016-05-18,161.75641994303,166.5,166.82
2016-05-19,160.0983245222,165.37,165.11
2016-05-20,160.00135987771,165.25,165.01
2016-05-23,161.06797096713,165.28,166.11
2016-05-24,163.51148000835,167.16,168.63
2016-05-25,164.83019917346,169.0,169.99
2016-05-26,163.78298101293,170.01,168.91
2016-05-27,163.76358808403,168.91,168.89
2016-05-31,163.21088961042,169.32,168.32
2016-06-01,163.56965879505,167.78,168.69
2016-06-02,162.93938860584,168.71,168.04
2016-06-03,163.26906839712,168.05,168.38
2016-06-06,164.9174673535,168.85,170.08
2016-06-07,165.72227390279,170.25,170.91
2016-06-08,166.2167935897,170.95,171.42
2016-06-09,164.96594967575,170.5,170.13
2016-06-10,163.44360475721,169.27,168.56
2016-06-13,162.05701034096,168.45,167.13
2016-06-14,162.52244063452,167.29,167.61
2016-06-15,162.70667345906,167.95,167.8
2016-06-16,164.77202038676,167.35,169.93
2016-06-17,163.81207040628,169.99,168.94
2016-06-20,166.03256076517,170.9,171.23
2016-06-21,166.16831126746,171.18,171.37
2016-06-22,166.03256076517,171.83,171.23
2016-06-23,168.82514252656,172.71,174.11
2016-06-24,163.98660676637,168.87,169.12
2016-06-27,162.11518912765,167.78,167.19
2016-06-28,164.44234059548,168.14,169.59
2016-06-29,166.3137582342,171.02,171.52
2016-06-30,169.80448543594,172.06,175.12
2016-07-01,170.21173694281,175.14,175.54
2016-07-05,170.29900512285,174.86,175.63
2016-07-06,169.84327129374,175.2,175.16
2016-07-07,169.56207382471,175.09,174.87
2016-07-08,171.7437783258,175.87,177.12
2016-07-11,172.60676366178,177.41,178.01
2016-07-12,173.72185707345,178.75,179.16
2016-07-13,173.7703393957,179.22,179.21
2016-07-14,175.40904188763,180.15,180.9
2016-07-15,175.89386511009,181.5,181.4
2016-07-18,175.61266764106,181.44,181.11
2016-07-19,175.7387216789,181.11,181.24
2016-07-20,175.91325803899,181.73,181.42
2016-07-21,174.78846816287,181.29,180.26
2016-07-22,174.96300452296,180.42,180.44
2016-07-25,174.17759090257,180.2,179.63
2016-07-26,172.26738740606,177.17,177.66
2016-07-27,172.85887173747,177.41,178.27
2016-07-28,172.57767426844,177.65,177.98
2016-07-29,172.94613991751,178.11,178.36
2016-08-01,172.87826466636,177.08,178.29
2016-08-02,172.94613991751,178.58,178.36
2016-08-03,172.96553284641,178.72,178.38
2016-08-04,172.4128343728,178.96,177.81
2016-08-05,173.14976567094,178.25,178.57
2016-08-08,173.15946213539,178.9,178.58
2016-08-09,172.97522931086,178.37,178.39
2016-08-10,173.39217728218,178.12,178.82
2016-08-11,175.50600653212,179.08,181.0
2016-08-12,174.79816462732,181.47,180.27
2016-08-15,175.07936209635,181.0,180.56
2016-08-16,173.8091252535,180.12,179.25
2016-08-17,175.48661360322,178.67,179.87
2016-08-18,174.81342872867,179.7,179.18
2016-08-19,175.23294973745,178.66,179.61
2016-08-22,174.70610940084,179.18,179.07
2016-08-23,175.38905057793,179.61,179.77
2016-08-24,175.03782368685,179.41,179.41
2016-08-25,175.20368082986,179.09,179.58
2016-08-26,175.03782368685,180.19,179.41
2016-08-29,176.1012606626,179.86,180.5
2016-08-30,175.75979007406,180.72,180.15
2016-08-31,174.87196654385,179.49,179.24
2016-09-01,175.59393293105,179.31,179.98
2016-09-02,176.40370604102,180.53,180.81
2016-09-06,176.06223545248,180.56,180.46
2016-09-07,175.36953797287,180.04,179.75
2016-09-08,175.71100856141,179.19,180.1
2016-09-09,171.35969763312,178.89,175.64
2016-09-12,173.75974805545,175.0,178.1
2016-09-13,171.77921864191,176.83,176.07
2016-09-14,171.34018502806,175.96,175.62
2016-09-15,172.28654637345,175.53,176.59
2016-09-16,170.7938320864,175.88,175.06
2016-09-19,172.41337830634,176.05,176.72
2016-09-20,173.27193292896,177.71,177.6
2016-09-21,175.21343713239,177.88,179.59
2016-09-22,175.46710099816,179.83,179.85
2016-09-23,173.06705057584,179.4,177.39
2016-09-26,171.66214301155,176.85,175.95
2016-09-27,172.00361360009,175.61,176.3
2016-09-28,173.26217662643,176.78,177.59
2016-09-29,171.09627746482,177.478,175.37
2016-09-30,171.93531948238,176.58,176.23
2016-10-03,170.77431948134,175.33,175.04
2016-10-04,167.49620183133,174.59,171.68
2016-10-05,168.18889931094,171.66,172.39
2016-10-06,167.45717662121,171.93,171.64
2016-10-07,167.15473124279,171.9,171.33
2016-10-10,166.96936149472,171.84,171.14
2016-10-11,165.54494132537,170.24,169.68
2016-10-12,165.58396653549,169.6,169.72
2016-10-13,165.87665561139,168.87,170.02
2016-10-14,166.17910098981,170.99,170.33
2016-10-17,166.06202535945,170.54,170.21
2016-10-18,165.80836149368,171.68,169.95
2016-10-19,165.76933628356,170.8,169.91
2016-10-20,165.72055477091,169.57,169.86
2016-10-21,165.36932787984,168.11,169.5
2016-10-24,167.09619342761,172.65,171.27
2016-10-25,162.1790169526,169.47,166.23
2016-10-26,162.45219342343,165.69,166.51
2016-10-27,161.7204707337,166.87,165.76
2016-10-28,161.73022703623,166.55,165.77
2016-10-31,161.27168081733,166.46,165.3
2016-11-01,160.2472690517,165.4,164.25
2016-11-02,161.69120182611,164.7,165.73
2016-11-03,162.76439510438,166.14,166.83
2016-11-04,162.42292451584,167.21,166.48
2016-11-07,165.60347914055,168.15,169.74
2016-11-08,166.86204216689,169.9,171.03
2016-11-09,166.23763880499,165.84,170.39
2016-11-10,170.03284048907,170.16,174.28
2016-11-11,170.81334469146,174.05,175.08
2016-11-14,168.69622704249,175.23,172.91
2016-11-15,169.99381527895,173.16,174.24
2016-11-16,168.90110939562,173.13,172.01
2016-11-17,169.64737323575,172.01,172.77
2016-11-18,169.83393919578,172.51,172.96
2016-11-21,168.41996560396,171.42,171.52
2016-11-22,168.80291678508,171.67,171.91
2016-11-23,169.13677166092,172.08,172.25
2016-11-25,170.35436003166,172.21,173.49
2016-11-28,169.38225318728,173.56,172.5
2016-11-29,169.64737323575,172.54,172.77
2016-11-30,168.63598934715,172.2,171.74
2016-12-01,169.50990358099,171.64,172.63
2016-12-02,169.3135183599,172.53,172.43
2016-12-05,168.5181582145,172.63,171.62
2016-12-06,168.69490491348,171.82,171.8
2016-12-07,172.86809086157,172.38,176.05
2016-12-08,172.70116342365,176.08,175.88
2016-12-09,175.26399055883,175.36,178.49
2016-12-12,176.39320558008,178.25,179.64
2016-12-13,175.59784543468,179.57,178.83
2016-12-14,173.40815021956,179.16,176.6
2016-12-15,172.83863307841,177.26,176.02
2016-12-16,174.24278740918,176.56,177.45
2016-12-19,174.93995494404,177.61,178.16
2016-12-20,175.4210987357,178.34,178.65
2016-12-21,175.2050749925,178.6,178.43
2016-12-22,175.96115809369,178.8899,179.2
2016-12-23,175.51929134624,179.09,178.75
2016-12-27,175.68621878416,178.66,178.92
2016-12-28,174.8614008556,178.88,178.08
2016-12-29,175.18543647039,178.29,178.41
2016-12-30,175.34254464726,179.0,178.57
2017-01-03,174.83194307244,178.83,178.05
2017-01-04,175.0970631209,178.03,178.32
2017-01-05,174.49808819659,178.26,177.71
2017-01-06,175.00868977142,177.29,178.23
2017-01-09,174.0660407102,178.37,177.27
2017-01-10,173.38851169745,177.36,176.58
2017-01-11,174.67483489557,176.63,177.89
2017-01-12,174.23296814812,176.97,177.44
