date,adj_close,open,close
2016-01-04,53.453286737187,58.06,57.61
2016-01-05,53.230603369422,57.99,57.37
2016-01-06,53.239881843079,56.37,57.38
2016-01-07,53.082147790913,56.52,57.21
2016-01-08,51.634705900442,57.55,55.65
2016-01-11,49.992416063177,55.86,53.88
2016-01-12,50.883149534236,54.47,54.84
2016-01-13,48.016101174265,54.55,51.18
2016-01-14,51.187152795387,51.32,54.56
2016-01-15,53.795295844712,53.01,57.34
2016-01-19,51.590570605175,57.53,54.99
2016-01-20,53.617041463643,54.21,57.15
2016-01-21,54.752240416767,57.29,58.36
2016-01-22,55.193185464674,59.1,58.83
2016-01-25,55.024312893135,59.03,58.65
2016-01-26,54.658422321467,59.01,58.26
2016-01-27,53.579514225524,58.36,57.11
2016-01-28,52.39740622475,57.23,55.85
2016-01-29,51.506134319405,53.42,54.9
2016-02-01,51.027662033378,54.16,54.39
2016-02-02,50.614862414061,53.64,53.95
2016-02-03,53.326205368215,54.53,56.84
2016-02-04,53.251150891975,56.74,56.76
2016-02-05,49.836172223075,56.25,53.12
2016-02-08,49.620390603886,52.58,52.89
2016-02-09,50.173917366153,52.31,53.48
2016-02-10,49.460899841877,54.11,52.72
2016-02-11,48.95428212726,52.3,52.18
2016-02-12,49.329554508458,52.53,52.58
2016-02-16,50.202062794743,53.44,53.51
2016-02-17,51.609334224235,54.34,55.01
2016-02-18,51.177770985857,55.53,54.55
2016-02-19,50.933843938079,54.5,54.29
2016-02-22,51.862643081543,54.67,55.28
2016-02-23,51.665625081415,55.7,55.07
2016-02-24,51.496752509875,54.66,54.89
2016-02-25,52.725769558298,55.17,56.2
2016-02-26,52.5381333677,56.26,56.0
2016-02-29,51.234061843037,55.87,54.61
2016-03-01,52.857114891718,54.78,56.34
2016-03-02,52.256679081801,56.17,55.7
2016-03-03,52.47246070099,55.69,55.93
2016-03-04,52.678860510649,56.0,56.15
2016-03-07,52.913405748897,55.7,56.4
2016-03-08,51.900170319663,56.18,55.32
2016-03-09,52.904023939367,55.51,56.39
2016-03-10,52.753914986888,56.56,56.23
2016-03-11,54.16118641638,56.4,57.73
2016-03-14,53.673332320823,57.67,57.21
2016-03-15,52.181624605562,56.65,55.62
2016-03-16,52.828969463128,55.58,56.31
2016-03-17,51.900170319663,56.46,55.32
2016-03-18,53.072896510906,55.59,56.57
2016-03-21,52.547515177229,56.52,56.01
2016-03-22,53.945404797191,55.75,57.5
2016-03-23,52.875878510778,57.16,56.36
2016-03-24,52.650715082059,56.14,56.12
2016-03-28,52.641333272529,56.35,56.11
2016-03-29,53.523223368344,56.1,57.05
2016-03-30,53.476314320694,57.43,57.0
2016-03-31,53.588896035054,57.02,57.12
2016-04-01,53.870350320952,56.58,57.42
2016-04-04,55.549694226812,57.64,59.21
2016-04-05,54.921112988306,58.54,58.54
2016-04-06,56.187657274849,58.52,59.89
2016-04-07,55.634130512582,59.42,59.3
2016-04-08,54.855440321596,59.49,58.47
2016-04-11,54.883585750186,58.59,58.5
2016-04-12,56.187657274849,58.98,59.89
2016-04-13,55.94373022707,59.87,59.06
2016-04-14,56.152122043019,59.15,59.28
2016-04-15,56.369986214239,59.55,59.51
2016-04-18,56.720463359244,59.5,59.88
2016-04-19,56.995161662086,60.09,60.17
2016-04-20,57.288804675469,60.17,60.48
2016-04-21,58.131844294536,60.57,61.37
2016-04-22,58.179206070888,61.3,61.42
2016-04-25,57.752950083719,61.13,60.97
2016-04-26,57.715060662638,60.96,60.93
2016-04-27,57.497196491418,60.93,60.7
2016-04-28,57.970814254939,58.56,61.2
2016-04-29,57.781367149531,61.03,61.0
2016-05-02,58.198150781429,60.79,61.44
2016-05-03,58.510738505352,60.99,61.77
2016-05-04,58.21709549197,61.3,61.46
2016-05-05,59.050662755766,61.41,62.34
2016-05-06,59.211692795363,62.0,62.51
2016-05-09,60.338903072543,62.36,63.7
2016-05-10,60.376792493624,63.51,63.74
2016-05-11,59.391667545501,63.77,62.7
2016-05-12,59.192748084822,62.86,62.49
2016-05-13,58.728602676572,62.15,62.0
2016-05-16,59.154858663741,61.91,62.45
2016-05-17,57.070940504249,62.44,60.25
2016-05-18,57.269859964928,59.87,60.46
2016-05-19,56.152122043019,60.06,59.28
2016-05-20,56.540488609106,59.63,59.69
2016-05-23,56.17106675356,59.75,59.3
2016-05-24,57.497196491418,59.73,60.7
2016-05-25,57.98975896548,61.08,61.22
2016-05-26,58.633879123868,61.0,61.9
2016-05-27,59.401139900771,61.99,62.71
2016-05-31,59.609531716721,62.71,62.93
2016-06-01,59.514808164016,62.9,62.83
2016-06-02,61.65556045513,62.87,65.09
2016-06-03,61.570309257696,64.76,65.0
2016-06-06,59.505335808746,62.13,62.82
2016-06-07,59.770561756318,62.59,63.1
2016-06-08,58.472849084271,62.21,61.73
2016-06-09,57.54455826777,61.5,60.75
2016-06-10,57.781367149531,59.99,61.0
2016-06-13,56.767825135596,60.46,59.93
2016-06-14,56.739408069785,59.46,59.9
2016-06-15,57.213025833306,60.29,60.4
2016-06-16,57.686643596826,59.93,60.9
2016-06-17,56.843603977759,60.88,60.01
2016-06-20,56.938327530464,60.64,60.11
2016-06-21,56.815186911948,60.2,59.98
2016-06-22,57.203553478035,60.0,60.39
2016-06-23,58.075010162913,60.86,61.31
