date,adj_close,open,close
2016-05-03,3.6,3.7,3.6
2016-05-04,3.6,3.54,3.6
2016-05-05,3.66,3.64,3.66
2016-05-06,3.68,3.65,3.68
2016-05-09,3.65,3.66,3.65
2016-05-10,3.64,3.66,3.64
2016-05-11,3.65,3.61,3.65
2016-05-12,3.59,3.65,3.59
2016-05-13,3.67,3.56,3.67
2016-05-16,3.79,3.67,3.79
2016-05-17,3.79,3.8,3.79
2016-05-18,3.84,3.79,3.84
2016-05-19,3.77,3.83,3.77
2016-05-20,3.87,3.83,3.87
2016-05-23,4.04,3.9,4.04
2016-05-24,4.2,4.09,4.2
2016-05-25,4.18,4.24,4.18
2016-05-26,4.35,4.19,4.35
2016-05-27,4.6,4.39,4.6
2016-05-31,4.57,4.67,4.57
2016-06-01,4.43,4.6,4.43
2016-06-02,4.24,4.37,4.24
2016-06-03,4.16,4.16,4.16
2016-06-06,4.47,4.2,4.47
2016-06-07,4.51,4.56,4.51
2016-06-08,4.46,4.54,4.46
2016-06-09,4.52,4.41,4.52
2016-06-10,4.32,4.4,4.32
2016-06-13,4.4,4.32,4.4
2016-06-14,4.39,4.4,4.39
2016-06-15,4.42,4.44,4.42
2016-06-16,4.75,4.5,4.75
2016-06-17,5.26,4.75,5.26
2016-06-20,5.1,5.39,5.1
2016-06-21,5.45,5.1,5.45
2016-06-22,5.02,5.46,5.02
2016-06-23,5.21,5.17,5.21
2016-06-24,4.88,4.82,4.88
2016-06-27,4.72,4.88,4.72
2016-06-28,5.12,4.95,5.12
2016-06-29,5.13,5.31,5.13
2016-06-30,5.14,5.13,5.14
2016-07-01,5.07,5.09,5.07
2016-07-05,4.96,5.03,4.96
2016-07-06,5.04,4.91,5.04
2016-07-07,5.02,5.07,5.02
2016-07-08,5.1,4.84,5.1
2016-07-11,5.01,5.13,5.01
2016-07-12,5.14,5.01,5.14
2016-07-13,5.09,5.14,5.09
2016-07-14,5.17,5.15,5.17
2016-07-15,5.14,5.2,5.14
2016-07-18,5.51,5.19,5.51
2016-07-19,5.41,5.5,5.41
2016-07-20,5.41,5.48,5.41
2016-07-21,5.22,5.43,5.22
2016-07-22,5.84,5.73,5.84
2016-07-25,6.7,5.93,6.7
2016-07-26,6.98,6.76,6.98
2016-07-27,6.85,6.93,6.85
2016-07-28,6.82,6.79,6.82
2016-07-29,6.86,6.88,6.86
2016-08-01,6.64,6.89,6.64
2016-08-02,6.26,6.56,6.26
2016-08-03,6.3,6.18,6.3
2016-08-04,6.47,6.39,6.47
2016-08-05,6.61,6.56,6.61
2016-08-08,6.68,6.7,6.68
2016-08-09,6.6,6.75,6.6
2016-08-10,6.49,6.35,6.49
2016-08-11,6.58,6.5,6.58
2016-08-12,6.73,6.6,6.73
2016-08-15,6.95,6.79,6.95
2016-08-16,6.78,6.94,6.78
2016-08-17,6.68,6.7,6.68
2016-08-18,7.04,6.74,7.04
2016-08-19,7.62,7.24,7.62
2016-08-22,7.58,7.83,7.58
2016-08-23,7.67,7.66,7.67
2016-08-24,7.43,7.67,7.43
2016-08-25,7.465,7.49,7.465
2016-08-26,7.67,7.49,7.67
2016-08-29,7.59,7.72,7.59
2016-08-30,7.49,7.61,7.49
2016-08-31,7.4,7.52,7.4
2016-09-01,7.35,7.18,7.35
2016-09-02,7.51,7.49,7.51
2016-09-06,7.34,7.56,7.34
2016-09-07,6.84,7.05,6.84
2016-09-08,6.225,6.64,6.225
2016-09-09,5.9,6.23,5.9
2016-09-12,5.94,5.83,5.94
2016-09-13,5.74,5.92,5.74
2016-09-14,6.04,5.75,6.04
2016-09-15,6.02,6.09,6.02
2016-09-16,6.05,6.22,6.05
2016-09-19,6.16,6.12,6.16
2016-09-20,6.17,6.23,6.17
2016-09-21,6.29,6.2,6.29
2016-09-22,6.37,6.35,6.37
2016-09-23,6.55,6.31,6.55
2016-09-26,6.32,6.54,6.32
2016-09-27,6.54,6.45,6.54
2016-09-28,6.59,6.57,6.59
2016-09-29,6.67,6.57,6.67
2016-09-30,6.91,6.7,6.91
2016-10-03,6.95,6.95,6.95
2016-10-04,6.97,7.0,6.97
2016-10-05,6.78,6.97,6.78
2016-10-06,6.96,6.72,6.96
2016-10-07,6.75,6.92,6.75
2016-10-10,6.84,6.82,6.84
2016-10-11,6.5,6.8,6.5
2016-10-12,6.62,6.64,6.62
2016-10-13,6.49,6.5,6.49
2016-10-14,6.75,6.92,6.75
2016-10-17,6.67,6.92,6.67
2016-10-18,6.73,6.76,6.73
2016-10-19,6.77,6.7,6.77
2016-10-20,6.96,6.81,6.96
2016-10-21,6.52,6.5,6.52
2016-10-24,7.005,6.57,7.005
2016-10-25,7.5,6.9,7.5
2016-10-26,7.29,7.4,7.29
2016-10-27,7.11,7.44,7.11
2016-10-28,7.2,7.1,7.2
2016-10-31,7.23,7.24,7.23
2016-11-01,7.09,7.32,7.09
2016-11-02,6.76,7.03,6.76
2016-11-03,6.7,6.78,6.7
2016-11-04,6.56,6.69,6.56
2016-11-07,6.96,6.79,6.96
2016-11-08,7.0,6.85,7.0
2016-11-09,6.94,6.7,6.94
2016-11-10,6.295,6.82,6.295
2016-11-11,6.685,6.64,6.685
2016-11-14,6.79,6.83,6.79
2016-11-15,6.97,6.82,6.97
2016-11-16,7.67,7.09,7.67
2016-11-17,8.46,7.79,8.46
2016-11-18,8.71,8.68,8.71
2016-11-21,8.94,8.87,8.94
2016-11-22,8.69,9.05,8.69
2016-11-23,8.8,8.72,8.8
2016-11-25,8.77,8.8,8.77
2016-11-28,8.83,8.72,8.83
2016-11-29,8.93,9.0,8.93
2016-11-30,8.91,9.02,8.91
2016-12-01,8.39,8.92,8.39
2016-12-02,8.53,8.38,8.53
2016-12-05,8.68,8.69,8.68
2016-12-06,9.45,8.95,9.45
2016-12-07,9.56,9.65,9.56
2016-12-08,10.34,9.9,10.34
2016-12-09,10.34,10.38,10.34
2016-12-12,10.68,10.4,10.68
2016-12-13,10.54,10.75,10.54
2016-12-14,10.55,10.43,10.55
2016-12-15,10.86,10.68,10.86
2016-12-16,10.66,10.94,10.66
2016-12-19,10.95,10.81,10.95
2016-12-20,11.51,11.19,11.51
2016-12-21,11.47,11.61,11.47
2016-12-22,11.6,11.65,11.6
2016-12-23,11.58,11.3,11.58
2016-12-27,12.07,11.65,12.07
2016-12-28,11.55,12.28,11.55
2016-12-29,11.59,11.24,11.59
2016-12-30,11.34,11.7,11.34
2017-01-03,11.43,11.42,11.43
2017-01-04,11.43,11.45,11.43
2017-01-05,11.24,11.43,11.24
2017-01-06,11.32,11.29,11.32
2017-01-09,11.49,11.37,11.49
2017-01-10,11.44,11.55,11.44
2017-01-11,11.2,11.39,11.2
2017-01-12,10.76,10.98,10.76
2017-01-13,10.58,10.79,10.58
2017-01-17,9.82,10.17,9.82
2017-01-18,9.88,9.54,9.88
2017-01-19,9.77,9.92,9.77
2017-01-20,9.75,9.88,9.75
2017-01-23,9.91,9.68,9.91
2017-01-24,10.44,9.95,10.44
2017-01-25,10.35,10.74,10.35
2017-01-26,10.52,10.35,10.52
2017-01-27,10.67,10.6,10.67
2017-01-30,10.61,10.62,10.61
2017-01-31,10.37,10.6,10.37
2017-02-01,12.06,10.9,12.06
2017-02-02,12.28,11.98,12.28
2017-02-03,12.24,12.37,12.24
2017-02-06,13.63,12.46,13.63
2017-02-07,13.29,14.05,13.29
2017-02-08,13.56,13.21,13.56
2017-02-09,13.42,13.78,13.42
2017-02-10,13.58,13.86,13.58
2017-02-13,13.49,13.7,13.49
2017-02-14,13.26,13.43,13.26
2017-02-15,13.3,13.2,13.3
2017-02-16,12.97,13.25,12.97
2017-02-17,13.13,12.79,13.13
2017-02-21,14.0,13.41,14.0
2017-02-22,14.28,14.3,14.28
2017-02-23,14.32,14.2,14.32
2017-02-24,14.12,14.0,14.12
2017-02-27,15.2,14.27,15.2
2017-02-28,14.46,15.45,14.46
2017-03-01,14.96,15.08,14.96
2017-03-02,13.9,14.59,13.9
2017-03-03,13.03,13.55,13.03
2017-03-06,13.04,13.0,13.04
2017-03-07,13.05,13.07,13.05
2017-03-08,13.22,13.25,13.22
2017-03-09,13.33,13.45,13.33
2017-03-10,13.91,13.5,13.91
2017-03-13,14.28,14.475,14.28
2017-03-14,14.1,14.0,14.1
2017-03-15,13.98,14.03,13.98
2017-03-16,13.65,13.79,13.65
2017-03-17,13.49,13.62,13.49
2017-03-20,14.4,13.68,14.4
2017-03-21,13.82,14.4,13.82
2017-03-22,14.1,13.7,14.1
2017-03-23,13.79,13.96,13.79
2017-03-24,13.7,14.16,13.7
2017-03-27,13.7,13.35,13.7
2017-03-28,13.69,13.75,13.69
2017-03-29,13.71,13.74,13.71
2017-03-30,14.05,13.73,14.05
2017-03-31,14.55,14.1,14.55
2017-04-03,14.64,14.6,14.64
2017-04-04,14.16,14.31,14.16
2017-04-05,14.17,14.28,14.17
2017-04-06,13.27,13.42,13.27
2017-04-07,13.52,13.33,13.52
2017-04-10,13.1,13.52,13.1
2017-04-11,13.1,13.02,13.1
2017-04-12,12.76,12.94,12.76
2017-04-13,12.31,12.505,12.31
2017-04-17,12.79,12.53,12.79
2017-04-18,12.95,12.63,12.95
2017-04-19,12.84,13.09,12.84
2017-04-20,13.11,12.98,13.11
2017-04-21,13.0,13.08,13.0
2017-04-24,13.13,13.23,13.13
2017-04-25,13.49,13.24,13.49
2017-04-26,13.41,13.42,13.41
2017-04-27,13.63,13.43,13.63
2017-04-28,13.3,13.73,13.3
2017-05-01,13.615,13.43,13.615
2017-05-02,10.3,11.73,10.3
2017-05-03,10.39,10.29,10.39
2017-05-04,10.1,10.55,10.1
2017-05-05,10.19,10.13,10.19
2017-05-08,10.04,10.22,10.04
2017-05-09,10.18,10.04,10.18
2017-05-10,10.79,10.455,10.79
2017-05-11,11.07,10.74,11.07
2017-05-12,11.26,11.2,11.26
2017-05-15,11.42,11.41,11.42
2017-05-16,12.75,11.66,12.75
2017-05-17,11.2,11.81,11.2
2017-05-18,11.28,10.99,11.28
2017-05-19,11.4,11.47,11.4
2017-05-22,11.035,11.49,11.035
2017-05-23,10.89,10.97,10.89
2017-05-24,10.89,11.05,10.89
2017-05-25,10.98,11.01,10.98
2017-05-26,11.0,10.85,11.0
2017-05-30,11.12,10.95,11.12
2017-05-31,11.1801,11.29,11.1801
2017-06-01,10.93,11.25,10.93
2017-06-02,10.9,10.93,10.9
2017-06-05,11.24,10.84,11.24
2017-06-06,12.02,11.27,12.02
2017-06-07,12.38,12.42,12.38
2017-06-08,12.9,12.81,12.9
2017-06-09,12.28,13.1,12.28
2017-06-12,12.085,11.75,12.085
2017-06-13,11.96,12.33,11.96
2017-06-14,11.76,11.91,11.76
2017-06-15,11.5,11.34,11.5
2017-06-16,11.44,11.66,11.44
2017-06-19,11.93,11.63,11.93
2017-06-20,12.64,12.19,12.64
2017-06-21,13.98,13.36,13.98
2017-06-22,14.3708,14.1,14.3708
2017-06-23,14.15,14.15,14.15
2017-06-26,14.08,14.39,14.08
2017-06-27,13.395,13.76,13.395
2017-06-28,13.23,13.65,13.23
2017-06-29,12.6,13.06,12.6
2017-06-30,12.48,12.57,12.48
2017-07-03,12.15,12.57,12.15
2017-07-05,13.19,12.36,13.19
2017-07-06,13.02,12.94,13.02
2017-07-07,13.36,13.27,13.36
2017-07-10,13.81,13.61,13.81
2017-07-11,13.89,13.77,13.89
2017-07-12,14.29,14.17,14.29
2017-07-13,13.53,14.33,13.53
2017-07-14,13.92,13.46,13.92
2017-07-17,13.8,14.03,13.8
2017-07-18,13.48,13.29,13.48
2017-07-19,13.55,13.62,13.55
2017-07-20,13.8,13.61,13.8
2017-07-21,13.88,13.7,13.88
2017-07-24,14.16,14.0,14.16
2017-07-25,14.11,14.2895,14.11
2017-07-26,14.76,15.13,14.76
2017-07-27,14.12,14.99,14.12
2017-07-28,13.95,13.845,13.95
2017-07-31,13.61,14.09,13.61
2017-08-01,13.71,13.72,13.71
2017-08-02,13.37,13.81,13.37
2017-08-03,13.24,13.42,13.24
2017-08-04,13.12,13.2,13.12
2017-08-07,13.43,13.33,13.43
2017-08-08,13.11,13.48,13.11
2017-08-09,12.83,12.76,12.83
2017-08-10,12.12,12.7,12.12
2017-08-11,12.23,12.04,12.23
2017-08-14,12.76,12.58,12.76
2017-08-15,13.02,13.01,13.02
2017-08-16,12.63,13.17,12.63
2017-08-17,12.34,12.46,12.34
2017-08-18,12.376,12.43,12.376
2017-08-21,12.05,12.42,12.05
2017-08-22,12.175,12.2,12.175
2017-08-23,12.48,12.0,12.48
2017-08-24,12.505,12.69,12.505
2017-08-25,12.425,12.51,12.425
2017-08-28,12.23,12.53,12.23
2017-08-29,12.15,12.0,12.15
2017-08-30,12.67,12.19,12.67
2017-08-31,13.0,12.82,13.0
2017-09-01,13.19,13.12,13.19
2017-09-05,12.92,12.88,12.92
2017-09-06,12.85,13.02,12.85
2017-09-07,12.63,12.84,12.63
2017-09-08,12.25,12.5712,12.25
2017-09-11,12.55,12.46,12.55
2017-09-12,12.3,12.66,12.3
2017-09-13,12.22,12.22,12.22
2017-09-14,12.26,12.15,12.26
2017-09-15,12.52,12.33,12.52
2017-09-18,13.08,12.77,13.08
2017-09-19,13.12,13.25,13.12
2017-09-20,13.76,13.07,13.76
2017-09-21,13.41,14.0,13.41
2017-09-22,13.3,13.2,13.3
2017-09-25,12.61,13.25,12.61
2017-09-26,12.45,12.85,12.45
2017-09-27,12.74,12.65,12.74
2017-09-28,12.74,12.76,12.74
2017-09-29,12.75,12.765,12.75
2017-10-02,12.71,12.8,12.71
2017-10-03,13.42,12.73,13.42
2017-10-04,13.31,13.31,13.31
2017-10-05,13.34,13.38,13.34
2017-10-06,13.23,13.22,13.23
2017-10-09,13.47,13.26,13.47
2017-10-10,13.7,13.72,13.7
2017-10-11,13.88,13.62,13.88
2017-10-12,14.2,13.85,14.2
2017-10-13,14.22,14.32,14.22
2017-10-16,14.26,14.25,14.26
2017-10-17,14.16,14.24,14.16
2017-10-18,14.07,14.2,14.07
2017-10-19,13.95,13.85,13.95
2017-10-20,13.81,14.03,13.81
2017-10-23,14.1,13.94,14.1
2017-10-24,14.25,14.2,14.25
2017-10-25,12.33,12.95,12.33
2017-10-26,12.005,12.45,12.005
2017-10-27,11.84,12.17,11.84
2017-10-30,10.89,11.255,10.89
2017-10-31,10.985,10.76,10.985
2017-11-01,10.8,11.25,10.8
2017-11-02,10.85,10.87,10.85
2017-11-03,11.12,10.95,11.12
2017-11-06,11.93,12.04,11.93
2017-11-07,12.05,11.94,12.05
2017-11-09,11.12,11.25,11.12
2017-11-10,11.26,11.22,11.26
2017-11-13,11.09,11.18,11.09
2017-11-14,11.12,11.03,11.12
2017-11-15,11.07,11.01,11.07
2017-11-16,11.25,11.13,11.25
2017-11-17,11.38,11.3,11.38
2017-11-20,11.34,11.47,11.34
2017-11-21,11.4,11.421,11.4
2017-11-22,11.37,11.41,11.37
2017-11-24,11.38,11.38,11.38
2017-11-27,11.55,11.34,11.55
2017-11-28,11.17,11.45,11.17
2017-11-29,10.825,11.08,10.825
2017-11-30,10.89,10.87,10.89
2017-12-01,10.7201,10.81,10.7201
2017-12-04,10.03,10.85,10.03
2017-12-05,9.91,9.89,9.91
2017-12-06,10.0,9.9,10.0
2017-12-07,10.04,10.0705,10.04
2017-12-08,9.94,10.15,9.94
2017-12-11,10.16,9.97,10.16
2017-12-12,9.9,10.13,9.9
2017-12-13,10.11,9.97,10.11
2017-12-14,10.13,10.1,10.13
2017-12-15,10.3,10.13,10.3
2017-12-18,10.98,10.6,10.98
2017-12-19,10.95,11.0,10.95
2017-12-20,10.98,11.1,10.98
2017-12-21,10.89,10.98,10.89
2017-12-22,10.54,10.75,10.54
2017-12-26,10.46,10.38,10.46
2017-12-27,10.53,10.45,10.53
2017-12-28,10.55,10.57,10.55
2017-12-29,10.28,10.57,10.28
