date,adj_close,open,close
2016-01-04,151.774892132,149.25,152.24
2016-01-05,150.73806943221,152.35,151.2
2016-01-06,146.7502898176,149.68,147.2
2016-01-07,148.37531001055,144.8,148.83
2016-01-08,145.11530017561,149.03,145.56
2016-01-11,146.60074808205,146.13,147.05
2016-01-12,147.61763188377,147.52,148.07
2016-01-13,141.72568750319,148.34,142.16
2016-01-14,140.88825378412,142.18,141.32
2016-01-15,143.84918014797,138.03,144.29
2016-01-19,144.17817196618,145.09,144.62
2016-01-20,142.95192973468,142.58,143.39
2016-01-21,143.36067714518,143.24,143.8
2016-01-22,143.98875243448,144.94,144.43
2016-01-25,144.27786645654,144.99,144.72
2016-01-26,151.00724455619,145.44,151.47
2016-01-27,151.05709180137,151.15,151.52
2016-01-28,148.10613488656,152.96,148.56
2016-01-29,151.58547260031,149.87,152.05
2016-02-01,154.41679612668,151.7,154.89
2016-02-02,151.39605306862,154.38,151.86
2016-02-03,147.4880290463,151.58,147.94
2016-02-04,147.39830400497,147.46,147.85
2016-02-05,143.50024943169,147.54,143.94
2016-02-08,141.0178566216,142.77,141.45
2016-02-09,141.06770386678,141.15,141.5
2016-02-10,138.14665529908,141.13,138.57
2016-02-11,137.9871441145,137.04,138.41
2016-02-12,140.33993408711,139.54,140.77
2016-02-16,145.55395593321,142.04,146.0
2016-02-17,142.97186863276,147.17,143.41
2016-02-18,142.88214359143,142.35,143.32
2016-02-19,143.19119651156,143.52,143.63
2016-02-22,147.41824290304,145.25,147.87
2016-02-23,147.09922053388,148.44,147.55
2016-02-24,149.96045240736,147.34,150.42
2016-02-25,149.62149114012,150.8,150.08
2016-02-26,149.59158279301,150.6,150.05
2016-02-29,147.98650149813,150.0,148.44
2016-03-01,152.88150097506,149.92,153.35
2016-03-02,151.70510598875,152.44,152.17
2016-03-03,153.40988177399,151.34,153.88
2016-03-04,151.90449496948,154.07,152.37
2016-03-07,151.05709180137,151.37,151.52
2016-03-08,149.22271317865,150.59,149.68
2016-03-09,153.30021783459,150.98,153.77
2016-03-10,155.67294670528,153.8,156.15
2016-03-11,158.08555337212,156.84,158.57
2016-03-14,158.85320094793,157.53,159.34
2016-03-15,158.09552282116,158.33,158.58
2016-03-16,158.53417857877,158.46,158.96
2016-03-17,157.51691095074,157.78,157.94
2016-03-18,157.04816998489,158.27,157.47
2016-03-21,158.18511615739,157.48,158.61
2016-03-22,157.76624125173,157.98,158.19
2016-03-23,160.65847274316,158.23,161.09
2016-03-24,161.38651722204,160.99,161.82
2016-03-28,161.32667794981,161.43,161.76
2016-03-29,162.59327587881,161.59,163.03
2016-03-30,163.35123999381,162.36,163.79
2016-03-31,159.91048184021,162.48,160.34
2016-04-01,159.99026753652,160.41,160.42
2016-04-04,158.80345530383,161.21,159.23
2016-04-05,160.04013359672,158.5,160.47
2016-04-06,159.45171408639,160.9,159.88
2016-04-07,155.41256321042,158.86,155.83
2016-04-08,155.69181314753,157.0,156.11
2016-04-11,154.35540273425,156.25,154.77
2016-04-12,156.08076841707,154.66,156.5
2016-04-13,160.0600800208,157.68,160.49
2016-04-14,160.50887456257,160.23,160.94
2016-04-15,160.75820486356,161.02,161.19
2016-04-18,160.50887456257,160.38,160.94
2016-04-19,160.35927638198,161.87,160.79
2016-04-20,157.96570549252,161.02,158.39
2016-04-21,156.70908077555,158.4,157.13
2016-04-22,157.97567870456,157.38,158.4
2016-04-25,156.96838428858,157.59,157.39
2016-04-26,157.85600016008,157.89,158.28
2016-04-27,158.84334815199,158.07,159.27
2016-04-28,155.45245605858,157.58,155.87
2016-04-29,155.68183993549,155.98,156.1
2016-05-02,155.04355436497,156.34,155.46
2016-05-03,155.59208102713,155.23,156.01
2016-05-04,155.42253642246,154.26,155.84
2016-05-05,148.34155587447,152.99,148.74
2016-05-06,150.11678761749,150.15,150.52
2016-05-09,151.12408203347,150.0,151.53
2016-05-10,151.88204614847,152.39,152.29
2016-05-11,147.73318994006,151.74,148.13
2016-05-12,149.59818059144,148.99,150.0
2016-05-13,145.17007444593,149.57,145.56
2016-05-16,147.7431631521,145.55,148.14
2016-05-17,143.6940390641,146.93,144.08
2016-05-18,143.42476233903,144.01,143.81
2016-05-19,143.15548561397,134.12,143.54
2016-05-20,145.9978510452,143.36,146.39
2016-05-23,145.47924401915,145.58,145.87
2016-05-24,148.93994859684,144.9,149.34
2016-05-25,153.11872444136,149.28,153.53
2016-05-26,156.2403398097,154.55,156.66
2016-05-27,155.89127738832,156.81,156.31
2016-05-31,153.42789401458,156.99,153.84
2016-06-01,152.92923341261,153.84,153.34
2016-06-02,151.74242117991,151.39,152.15
2016-06-03,150.30627864624,151.67,150.71
2016-06-06,149.83753768038,150.71,150.24
2016-06-07,151.30359985018,150.32,151.71
2016-06-08,153.10875122932,151.5,153.52
2016-06-09,156.36001835417,153.89,156.78
2016-06-10,152.61009062735,154.9,153.02
2016-06-13,152.14134966149,152.49,152.55
2016-06-14,152.22113535781,152.75,152.63
2016-06-15,153.28826904603,152.88,153.64
2016-06-16,153.58758225036,152.41,153.94
2016-06-17,154.19618576584,153.57,154.55
2016-06-20,155.22382776738,155.74,155.58
2016-06-21,154.08643759092,155.56,154.44
2016-06-22,152.80936791909,154.57,153.16
2016-06-23,154.57531582466,154.44,154.93
2016-06-24,154.1662544454,151.0,154.52
2016-06-27,153.42794854138,153.74,153.78
2016-06-28,156.62062272094,154.87,156.98
2016-06-29,160.64139676582,158.03,161.01
2016-06-30,161.25997738811,161.02,161.63
2016-07-01,163.95379622711,162.16,164.33
2016-07-05,160.82098468842,162.46,161.19
2016-07-06,161.08038946551,161.06,161.45
2016-07-07,160.76112204755,161.54,161.13
2016-07-08,164.47260578129,162.29,164.85
2016-07-11,163.3152613912,164.85,163.69
2016-07-12,163.17558189584,164.5,163.55
2016-07-13,162.53704705993,164.15,162.91
2016-07-14,164.58235395621,163.46,164.96
2016-07-15,164.2132010042,165.45,164.59
2016-07-18,164.02363597479,164.92,164.4
2016-07-19,163.32523849801,163.17,163.7
2016-07-20,163.37512403207,164.61,163.75
2016-07-21,163.71434566365,163.49,164.09
2016-07-22,165.649904385,164.71,166.03
2016-07-25,166.28843922091,165.99,166.67
2016-07-26,165.84944652122,166.94,166.23
2016-07-27,164.35288049956,167.02,164.73
2016-07-28,169.95003742059,164.67,170.34
2016-07-29,169.47113629366,170.0,169.86
2016-08-01,168.11424976735,169.26,168.5
2016-08-02,166.22857658005,168.17,166.61
2016-08-03,168.26390636952,166.44,168.65
2016-08-04,169.79040371162,168.38,170.18
2016-08-05,170.09969402276,170.5,170.49
2016-08-08,168.49337982617,170.49,168.88
2016-08-09,166.11882840512,168.75,166.5
2016-08-10,166.26848500729,166.57,166.65
2016-08-11,166.32834764816,167.8,166.71
2016-08-12,165.61997306457,166.09,166.0
2016-08-15,167.37594386333,166.75,167.76
2016-08-16,160.03279325034,162.0,160.4
2016-08-17,157.68817314973,160.0,158.05
2016-08-18,157.06959252744,158.5,157.43
2016-08-19,157.67819604292,156.97,158.04
2016-08-22,158.1072116358,158.97,158.47
2016-08-23,157.57842497481,159.37,157.94
2016-08-24,159.9928848231,158.93,160.36
2016-08-25,159.8132969005,160.05,160.18
2016-08-26,156.47096611877,159.69,156.83
2016-08-29,157.30904309091,156.83,157.67
2016-08-30,156.30135530298,157.98,156.66
2016-08-31,157.01970699338,156.79,157.38
2016-09-01,158.39654773332,158.2,158.76
2016-09-02,158.20698270391,158.79,158.57
2016-09-06,159.77338847325,158.81,160.14
2016-09-07,161.50940505839,160.3,161.88
2016-09-08,158.50629590824,160.67,158.87
2016-09-09,152.60982578287,156.86,152.96
2016-09-12,153.01888716213,152.72,153.37
2016-09-13,150.83390077049,152.93,151.18
2016-09-14,150.37495385718,151.54,150.72
2016-09-15,148.5990288448,150.49,148.94
2016-09-16,147.77092897948,148.26,148.11
2016-09-19,148.10017350424,148.11,148.44
2016-09-20,145.55601126741,149.05,145.89
2016-09-21,146.05486660797,145.58,146.33
2016-09-22,148.86956437216,147.62,149.15
2016-09-23,148.95939515187,149.0,149.24
2016-09-26,149.81777815797,148.73,150.1
2016-09-27,150.7260671528,151.58,151.01
2016-09-28,148.71984640598,151.25,149.0
2016-09-29,146.46409571553,148.92,146.74
2016-09-30,148.83962077892,147.11,149.12
2016-10-03,146.66371967043,148.53,146.94
2016-10-04,146.26447176062,147.32,146.54
2016-10-05,148.64997802176,147.62,148.93
2016-10-06,148.43039167136,148.67,148.71
2016-10-07,147.85148220213,149.39,148.13
2016-10-10,147.78161381791,149.0,148.06
2016-10-11,146.48405811102,147.96,146.76
2016-10-12,147.68180184046,146.63,147.96
2016-10-13,146.50402050651,147.26,146.78
2016-10-14,146.36428373807,147.58,146.64
2016-10-17,143.00062009788,146.39,143.27
2016-10-18,142.72114656101,144.15,142.99
2016-10-19,141.96257553236,142.06,142.23
2016-10-20,141.03432414205,142.09,141.3
2016-10-21,141.6631396,140.68,141.93
2016-10-24,140.83470018714,142.92,141.1
2016-10-25,143.53960477613,140.43,143.81
